brand,nom_etablissement,source,note_brute,texte,note_std,langue,texte_propre,date,sentiment_score,sentiment_label
Huttopia,Rambouillet,Booking,"Avec une note de 9,0
9,0","Chalet Supérieur 2 nuits · octobre 2025 Commentaire envoyé le 24 octobre 2025 Avec une note de 9,0 La piscine chauffée. Mais il manque de quoi ce changer Le ménage mal fait a l arrivée. Mais nous avons trouvé un compromis",4.5,,"Chalet Supérieur 2 nuits · octobre 2025 Commentaire envoyé le 24 octobre 2025 Avec une note de 9,0 La piscine chauffée. Mais il manque de quoi ce changer Le ménage mal fait a l arrivée. Mais nous avons trouvé un compromis",,-0.06666666666666664,Neutre
Huttopia,Rambouillet,Booking,"Avec une note de 10
10",Chalet Supérieur 2 nuits · juin 2025 Commentaire envoyé le 26 juillet 2025 Avec une note de 10 Accueil et disponibilité du personnel,5.0,,Chalet Supérieur 2 nuits · juin 2025 Commentaire envoyé le 26 juillet 2025 Avec une note de 10 Accueil et disponibilité du personnel,,0.225,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 10
10","3 nuits · avril 2025 Commentaire envoyé le 14 avril 2025 Avec une note de 10 Le côté nature , le décor , l équipement mise a disposition Rien tout était parfait",5.0,,"3 nuits · avril 2025 Commentaire envoyé le 14 avril 2025 Avec une note de 10 Le côté nature , le décor , l équipement mise a disposition Rien tout était parfait",,0.31333333333333335,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 6,0
6,0","Chalet Supérieur 2 nuits · octobre 2023 Commentaire envoyé le 25 octobre 2023 Avec une note de 6,0",3.0,,"Chalet Supérieur 2 nuits · octobre 2023 Commentaire envoyé le 25 octobre 2023 Avec une note de 6,0",,0.4,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 8,0
8,0","Chalet Supérieur 2 nuits · avril 2023 Commentaire envoyé le 10 avril 2023 perfect for the family to play and feel safe. pretty wooded setting. Avec une note de 8,0 suited us perfectly as a family. safe setting in wooded area. very pretty. creaky ! first week of season smell about it. I’m sure it’ll go away when used. Voir la traduction",4.0,,"Chalet Supérieur 2 nuits · avril 2023 Commentaire envoyé le 10 avril 2023 perfect for the family to play and feel safe. pretty wooded setting. Avec une note de 8,0 suited us perfectly as a family. safe setting in wooded area. very pretty. creaky ! first week of season smell about it. I’m sure it’ll go away when used. Voir la traduction",,0.5,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 8,0
8,0","Chalet Supérieur 3 nuits · août 2025 Commentaire envoyé le 20 août 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",4.0,,"Chalet Supérieur 3 nuits · août 2025 Commentaire envoyé le 20 août 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",,0.4,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 9,0
9,0","Chalet Supérieur 2 nuits · septembre 2023 Commentaire envoyé le 11 septembre 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",4.5,,"Chalet Supérieur 2 nuits · septembre 2023 Commentaire envoyé le 11 septembre 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",,0.4,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 7,0
7,0","Chalet Supérieur 2 nuits · juillet 2023 Commentaire envoyé le 4 août 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.",3.5,,"Chalet Supérieur 2 nuits · juillet 2023 Commentaire envoyé le 4 août 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.",,0.4,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 7,0
7,0","Chalet Supérieur 1 nuit · juillet 2023 Commentaire envoyé le 4 août 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.",3.5,,"Chalet Supérieur 1 nuit · juillet 2023 Commentaire envoyé le 4 août 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.",,0.4,Positif
Huttopia,Rambouillet,Booking,"Avec une note de 8,0
8,0","3 nuits · août 2025 Commentaire envoyé le 29 août 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",4.0,,"3 nuits · août 2025 Commentaire envoyé le 29 août 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",,0.0,Neutre
Huttopia,Dieulefit,Google Maps,,"A notre arrivée, la promesse était belle : accueil agréable, cadre magnifique, 5 familles dans tout le village. Mais la détente en harmonie avec la nature est difficile lorsqu'on vous colle des couples avec bébé juste à côté, alors que le …",4.0,fr,"A notre arrivée, la promesse était belle : accueil agréable, cadre magnifique, 5 familles dans tout le village. Mais la détente en harmonie avec la nature est difficile lorsqu'on vous colle des couples avec bébé juste à côté, alors que le …",,0.34875000000000006,Positif
Huttopia,Dieulefit,Google Maps,,"Toutes les équipes du Huttopia Dieulefit nous ont accueilli avec gentillesse. Le camping est niché au coeur de la Drôme provençale et le cadre est idyllique entre les montagnes et le petit lac. Plein de randonnées et de balades sont possibles tout autour.  Les tentes sont très agréables, le poêle à bois est un plus pour vraiment se prendre pour un trappeur. Pour les plus peureux, il vaut mieux préférer les cabanes en dur pour éviter les bruits de la nature la nuit. La piscine, le spa nordique et les différents équipements pour les enfants et les plus grands permettent de ne pas s'ennuyer et se reposer entre deux randonnées.",3.0,fr,"Toutes les équipes du Huttopia Dieulefit nous ont accueilli avec gentillesse. Le camping est niché au coeur de la Drôme provençale et le cadre est idyllique entre les montagnes et le petit lac. Plein de randonnées et de balades sont possibles tout autour.  Les tentes sont très agréables, le poêle à bois est un plus pour vraiment se prendre pour un trappeur. Pour les plus peureux, il vaut mieux préférer les cabanes en dur pour éviter les bruits de la nature la nuit. La piscine, le spa nordique et les différents équipements pour les enfants et les plus grands permettent de ne pas s'ennuyer et se reposer entre deux randonnées.",,0.23266666666666666,Positif
Huttopia,Dieulefit,Google Maps,,"Une parenthèse enchantée ! Une équipe formidable, un cadre merveilleux. Des activités au summum pour les enfants. Nous n'avions plus envie de partir mais de rester dans notre village ! Merci merci, on reviendra ❤️ Coralie Evan et Romy",4.0,fr,"Une parenthèse enchantée ! Une équipe formidable, un cadre merveilleux. Des activités au summum pour les enfants. Nous n'avions plus envie de partir mais de rester dans notre village ! Merci merci, on reviendra ❤️ Coralie Evan et Romy",,0.48958333333333326,Positif
Huttopia,Dieulefit,Google Maps,,"C'était une première pour nous dans le secteur, nous avons passé un agréable weekend du 15 août, si je mets 4* c'est juste pour quelques soucis que nous avons eu, nous avions loué une cabane et le ménage n'était vraiment pas top et nous l'avons eu vers 16h40 au lieu de 16h00 mais  nous avons pu rentré dans le camping pour nous baigner, le frigo avec la porte cassée que j'ai faillit recevoir sur le pied mais le problème a été réglé rapidement avec bp de légèreté, Et la dernière chose c'est que nous avons réservé le bain nordique en soirée mais celui ci ne fonctionnait pas. Finalement nous avons profité du terrain de pétanque. Par contre que des points positifs sur la gentillesse du personnel, l'environnement du camping, toutes les activités proposées et de nous laisser finalement libre de flâner tranquillement. Pas de bruit le soir et nous avons apprécié cela également. Honnêtement c'est un endroit magnifique et nous reviendrons avec grand plaisir. Merci beaucoup pour votre accueil",3.0,fr,"C'était une première pour nous dans le secteur, nous avons passé un agréable weekend du 15 août, si je mets 4* c'est juste pour quelques soucis que nous avons eu, nous avions loué une cabane et le ménage n'était vraiment pas top et nous l'avons eu vers 16h40 au lieu de 16h00 mais  nous avons pu rentré dans le camping pour nous baigner, le frigo avec la porte cassée que j'ai faillit recevoir sur le pied mais le problème a été réglé rapidement avec bp de légèreté, Et la dernière chose c'est que nous avons réservé le bain nordique en soirée mais celui ci ne fonctionnait pas. Finalement nous avons profité du terrain de pétanque. Par contre que des points positifs sur la gentillesse du personnel, l'environnement du camping, toutes les activités proposées et de nous laisser finalement libre de flâner tranquillement. Pas de bruit le soir et nous avons apprécié cela également. Honnêtement c'est un endroit magnifique et nous reviendrons avec grand plaisir. Merci beaucoup pour votre accueil",,0.1875,Positif
Huttopia,Dieulefit,Google Maps,,"Nous avons passé un week-end en famille en tente début juin. |Accueil et personnel très agréable. |Les emplacements sont bien ombragés, mais  un peu éloignés des activités (piscine, restaurant.) sanitaires propres. |Activités super et …",4.0,fr,"Nous avons passé un week-end en famille en tente début juin. |Accueil et personnel très agréable. |Les emplacements sont bien ombragés, mais  un peu éloignés des activités (piscine, restaurant.) sanitaires propres. |Activités super et …",,0.26321428571428573,Positif
Huttopia,Dieulefit,Google Maps,,"Endroit magnifique où nous sommes venus pour la 2eme fois, tellement le paysage est enchanteur. Nature, pas de wifi pas de bruit la nuit Cabane un peu moins propre que d’habitude - même si ce n’est pas le confort qu’on vient chercher, jai trouve ça plus flagrant que l’an dernier + politique sur les serviettes un peu stricte. Activités super sympa notamment la pêche et celles pour les enfants merci aux moniteurs.",3.0,fr,"Endroit magnifique où nous sommes venus pour la 2eme fois, tellement le paysage est enchanteur. Nature, pas de wifi pas de bruit la nuit Cabane un peu moins propre que d’habitude - même si ce n’est pas le confort qu’on vient chercher, jai trouve ça plus flagrant que l’an dernier + politique sur les serviettes un peu stricte. Activités super sympa notamment la pêche et celles pour les enfants merci aux moniteurs.",,0.1675,Positif
Huttopia,Dieulefit,Google Maps,,"Domaine étendu et calme, dans site privilégié idéal avec départs de randonnées à proximité. Personnel charmant et hébergement de qualité. Nous recommandons.",4.0,fr,"Domaine étendu et calme, dans site privilégié idéal avec départs de randonnées à proximité. Personnel charmant et hébergement de qualité. Nous recommandons.",,0.31714285714285717,Positif
Huttopia,Dieulefit,Google Maps,,Une bande de scout de passage. Un accueil adorable. Ils nous ont permis de prendre une douche CHAUDE gratuitement en plus de nous laisser faire notre vaisselle. Le coeur sur la main. Le lieu est magnifique.,4.0,fr,Une bande de scout de passage. Un accueil adorable. Ils nous ont permis de prendre une douche CHAUDE gratuitement en plus de nous laisser faire notre vaisselle. Le coeur sur la main. Le lieu est magnifique.,,0.38833333333333336,Positif
Huttopia,Dieulefit,Google Maps,,Nous sommes venus cet été début août pour un grand week-end. Tout était parfait . De l’accueil  jusqu’au départ . Un spécial remerciement à Jade qui par son professionnalisme sa gentillesse et sa bienveillance a su transformée ce court séjour en un moment inoubliable . On reviendra,4.0,fr,Nous sommes venus cet été début août pour un grand week-end. Tout était parfait . De l’accueil  jusqu’au départ . Un spécial remerciement à Jade qui par son professionnalisme sa gentillesse et sa bienveillance a su transformée ce court séjour en un moment inoubliable . On reviendra,,0.38666666666666666,Positif
Huttopia,Dieulefit,Google Maps,,Nous avons passé un fantastique moment à huttopia Dieulefit pour la 2e année de suite. Cette année nous avons même fait venir des amis. Le village est magnifique et le lac est un gros plus. Malgré la canicule début août il fait toujours bon vivre. Les guides sur place sont très sympa et de bons conseils. 10/10 would recommend.,4.0,fr,Nous avons passé un fantastique moment à huttopia Dieulefit pour la 2e année de suite. Cette année nous avons même fait venir des amis. Le village est magnifique et le lac est un gros plus. Malgré la canicule début août il fait toujours bon vivre. Les guides sur place sont très sympa et de bons conseils. 10/10 would recommend.,,0.46099999999999997,Positif
